地區,區域,屋苑,屋苑英文,落成年份,成交宗數,中位呎價,中位售價,最細面積,最大面積,細節連結
油尖旺區,九龍,樂福大廈,New Knutsford House,1972,1,9351,4180000,447,447,https://hk.centanet.com/findproperty/transaction-detail/樂福大廈_26062900450076
油尖旺區,九龍,鑽石樓,Diamond Building,1965,1,9333,3360000,360,360,https://hk.centanet.com/findproperty/transaction-detail/鑽石樓_26062900490064
油尖旺區,九龍,時興大廈,Chee Hing Building,1989,1,12276,3560000,290,290,https://hk.centanet.com/findproperty/transaction-detail/時興大廈_26062900530056
油尖旺區,九龍,興業樓,Hing Yip House,1986,1,10879,1980000,182,182,https://hk.centanet.com/findproperty/transaction-detail/興業樓_26062900560152
油尖旺區,九龍,文昌樓,Man Cheong Building,1970,1,8839,5480000,620,620,https://hk.centanet.com/findproperty/transaction-detail/文昌樓_26062900670025
油尖旺區,九龍,砵蘭街296號,296 Portland Street,1958,1,5203,3080000,592,592,https://hk.centanet.com/findproperty/transaction-detail/砵蘭街296號_26062900750062
油尖旺區,九龍,榮華大樓,Wing Wah Building,1959,1,5853,3500000,598,598,https://hk.centanet.com/findproperty/transaction-detail/榮華大樓_26062900810097
油尖旺區,九龍,華德大廈,Wah Tak Building,1964,1,8994,1699900,189,189,https://hk.centanet.com/findproperty/transaction-detail/華德大廈_26062900940087
油尖旺區,九龍,Mod595,Mod595,2007,1,14493,7000000,483,483,https://hk.centanet.com/findproperty/transaction-detail/Mod595_26062900990043
油尖旺區,九龍,柯士甸大廈,Austin Mansion,1958,1,7833,4700000,600,600,https://hk.centanet.com/findproperty/transaction-detail/柯士甸大廈_26062901860013
油尖旺區,九龍,花園街102B號,102B Fa Yuen Street,1958,1,4545,2500000,550,550,https://hk.centanet.com/findproperty/transaction-detail/花園街102B號_26062902440042
油尖旺區,九龍,良士大廈,Alpha House,1964,1,6148,3990000,649,649,https://hk.centanet.com/findproperty/transaction-detail/良士大廈_26062600310063
油尖旺區,九龍,利金大樓,Pilkem House,1966,1,8011,3020000,377,377,https://hk.centanet.com/findproperty/transaction-detail/利金大樓_26062600330158
油尖旺區,九龍,韶興大廈,Siu Hing Building,1964,1,8657,5800000,670,670,https://hk.centanet.com/findproperty/transaction-detail/韶興大廈_26062600330316
油尖旺區,九龍,彌敦大廈,Nathan Apartments,1958,1,6388,3980000,623,623,https://hk.centanet.com/findproperty/transaction-detail/彌敦大廈_26062600330480
油尖旺區,九龍,敦成大廈,The Tun Shing Mansion,1966,1,8398,3880000,462,462,https://hk.centanet.com/findproperty/transaction-detail/敦成大廈_26062600330900
油尖旺區,九龍,弼街樓,Bute Street Building,1967,1,10983,3800000,346,346,https://hk.centanet.com/findproperty/transaction-detail/弼街樓_26062600440014
油尖旺區,九龍,耀邦大廈,Yiu Pont House,1980,1,8783,3680000,419,419,https://hk.centanet.com/findproperty/transaction-detail/耀邦大廈_26062601060017
油尖旺區,九龍,利．晴灣 23,L．Living 23,2021,1,17446,8130000,466,466,https://hk.centanet.com/findproperty/transaction-detail/利．晴灣-23_26062601190033
油尖旺區,九龍,新填地街621號,621 Reclamation Street,1957,1,7364,3800000,516,516,https://hk.centanet.com/findproperty/transaction-detail/新填地街621號_26062601980051
油尖旺區,九龍,金瓊樓,King's Mansion,1977,1,11872,5200000,438,438,https://hk.centanet.com/findproperty/transaction-detail/金瓊樓_26062601980412
油尖旺區,九龍,鴻運大樓,Lucky House,1961,1,8315,3800000,457,457,https://hk.centanet.com/findproperty/transaction-detail/鴻運大樓_26062602540535
油尖旺區,九龍,安居大廈,Peaceful Building,1982,1,8891,4250000,478,478,https://hk.centanet.com/findproperty/transaction-detail/安居大廈_26062602690161
深水埗區,九龍,匯璽 2A期,Cullinan West Phase 2A,2017,10,26038,33465000,267,1368,https://hk.centanet.com/findproperty/transaction-detail/匯璽-2A期_26072201200086
深水埗區,九龍,美孚新邨 4期,Mei Foo Sun Chuen Phase 4,1973,9,11158,7630000,510,942,https://hk.centanet.com/findproperty/transaction-detail/美孚新邨-4期_KDM2202607S0060
深水埗區,九龍,匯璽 5期 匯璽III,Cullinan West Phase 5 Cullinan West III,2019,9,23571,8520000,279,1517,https://hk.centanet.com/findproperty/transaction-detail/匯璽-5期-匯璽III_TSH202607S0226
深水埗區,九龍,麗翠苑,Lai Tsui Court,,8,11917,4600000,184,452,https://hk.centanet.com/findproperty/transaction-detail/麗翠苑_UMZ202606S0702
深水埗區,九龍,美孚新邨 3期,Mei Foo Sun Chuen Phase 3,1972,7,11660,7038000,446,976,https://hk.centanet.com/findproperty/transaction-detail/美孚新邨-3期_26072201130332
深水埗區,九龍,匯璽 3期 匯璽ll,Cullinan West Phase 3 Cullinan West II,2017,6,25003,10230000,350,1509,https://hk.centanet.com/findproperty/transaction-detail/匯璽-3期-匯璽II_26072200150013
深水埗區,九龍,美孚新邨 1期,Mei Foo Sun Chuen Phase 1,1968,6,10754,6875000,454,946,https://hk.centanet.com/findproperty/transaction-detail/美孚新邨-1期_FM3202607S0102
深水埗區,九龍,昇悅居,Liberte,2003,5,16634,8600000,491,523,https://hk.centanet.com/findproperty/transaction-detail/昇悅居_BY2202607S0261
深水埗區,九龍,泓景臺 3期,Banyan Garden Phase 3,2004,5,16802,8300000,473,736,https://hk.centanet.com/findproperty/transaction-detail/泓景臺-3期_KVW7202607S0080
深水埗區,九龍,美孚新邨 8期,Mei Foo Sun Chuen Phase 8,1978,5,10388,7430000,663,947,https://hk.centanet.com/findproperty/transaction-detail/美孚新邨-8期_26072201980013
深水埗區,九龍,碧海藍天,Aqua Marine,2003,5,17331,9530000,494,577,https://hk.centanet.com/findproperty/transaction-detail/碧海藍天_26072101750146
深水埗區,九龍,美孚新邨 2期,Mei Foo Sun Chuen Phase 2,1971,5,10925,6970000,532,705,https://hk.centanet.com/findproperty/transaction-detail/美孚新邨-2期_26071000200591
深水埗區,九龍,Belgravia Place 1期,Belgravia Place Phase 1,2025,5,19200,6498800,264,425,https://hk.centanet.com/findproperty/transaction-detail/Belgravia-Place-1期_26070901700039
深水埗區,九龍,李鄭屋邨,Lei Cheng Uk Estate,1989,4,6942,3075000,377,443,https://hk.centanet.com/findproperty/transaction-detail/李鄭屋邨_26072102100106
深水埗區,九龍,又一居,Parc Oasis,1992,4,17766,10580000,584,681,https://hk.centanet.com/findproperty/transaction-detail/又一居_26072102230157
深水埗區,九龍,宇晴軒 2期,The Pacifica Phase 2,2005,4,19494,9300000,449,605,https://hk.centanet.com/findproperty/transaction-detail/宇晴軒-2期_26063000080014
深水埗區,九龍,睿峰,The Vertex,2022,3,17603,7710000,325,639,https://hk.centanet.com/findproperty/transaction-detail/睿峰_KAM6202607S0029
深水埗區,九龍,興隆大廈,Hing Lung Building,1965,3,11754,3150000,108,273,https://hk.centanet.com/findproperty/transaction-detail/興隆大廈_26072001490016
深水埗區,九龍,曼克頓山,Manhattan Hill,2006,3,19838,14000000,558,1361,https://hk.centanet.com/findproperty/transaction-detail/曼克頓山_KFP1202607S0026
深水埗區,九龍,海柏匯,Harbour Park,2018,3,15018,4280000,214,285,https://hk.centanet.com/findproperty/transaction-detail/海柏匯_26071701980022
深水埗區,九龍,盈暉臺,Nob Hill,2002,3,14823,7850000,455,761,https://hk.centanet.com/findproperty/transaction-detail/盈暉臺_26071602080011
深水埗區,九龍,星匯居,The Sparkle,2008,3,15327,7200000,398,720,https://hk.centanet.com/findproperty/transaction-detail/星匯居_26070801030013
深水埗區,九龍,順寧苑,Peaceful Mansion,2001,2,13974,4650000,327,340,https://hk.centanet.com/findproperty/transaction-detail/順寧苑_26072300370077
深水埗區,九龍,畢架山花園 4期,Beacon Heights Phase 4,1987,2,12244,10340000,844,845,https://hk.centanet.com/findproperty/transaction-detail/畢架山花園-4期_26072300620012
深水埗區,九龍,長發大廈,Cheung Fat Mansion,1958,2,4550,2115000,411,511,https://hk.centanet.com/findproperty/transaction-detail/長發大廈_26072102230252
深水埗區,九龍,泓景臺 1期,Banyan Garden Phase 1,2003,2,17084,10125000,501,680,https://hk.centanet.com/findproperty/transaction-detail/泓景臺-1期_YH8202607S0122
深水埗區,九龍,美居中心,Manor Centre,1986,2,13286,3915000,280,310,https://hk.centanet.com/findproperty/transaction-detail/美居中心_26072000110766
深水埗區,九龍,喜漾,Heya Aqua,2016,2,17286,10050000,497,664,https://hk.centanet.com/findproperty/transaction-detail/喜漾_26072000350430
深水埗區,九龍,元安大廈,Un On Building,1964,2,6146,2365000,375,397,https://hk.centanet.com/findproperty/transaction-detail/元安大廈_26072000490035
深水埗區,九龍,美孚新邨 7期,Mei Foo Sun Chuen Phase 7,1976,2,11476,10650000,918,936,https://hk.centanet.com/findproperty/transaction-detail/美孚新邨-7期_26072000540013
深水埗區,九龍,清麗苑,Ching Lai Court,1981,2,11634,4875000,411,426,https://hk.centanet.com/findproperty/transaction-detail/清麗苑_26071700380209
深水埗區,九龍,東蘭閣,Eastland Towers,1968,2,9084,3325000,364,368,https://hk.centanet.com/findproperty/transaction-detail/東蘭閣_26071701830132
深水埗區,九龍,Ava 228,Ava 228,2021,2,16652,3220000,151,238,https://hk.centanet.com/findproperty/transaction-detail/Ava-228_KBK1202607S0025
深水埗區,九龍,喜遇,The Amused,2018,2,15272,4360000,285,286,https://hk.centanet.com/findproperty/transaction-detail/喜遇_26071600120431
深水埗區,九龍,永隆大廈,Wing Lung Building,1964,2,5228,2980000,488,663,https://hk.centanet.com/findproperty/transaction-detail/永隆大廈_26071600460044
深水埗區,九龍,安樂大廈,Comfort Building,1976,2,7155,2075000,290,290,https://hk.centanet.com/findproperty/transaction-detail/安樂大廈_26071601530110
深水埗區,九龍,元州街17號,17 Un Chau Street,1950,2,4051,3426500,830,862,https://hk.centanet.com/findproperty/transaction-detail/元州街17號_26071601750025
深水埗區,九龍,美寧中心,Merlin Centre,1985,2,14316,3830000,264,271,https://hk.centanet.com/findproperty/transaction-detail/美寧中心_26071000580076
深水埗區,九龍,海峯,Vista,2008,2,15728,10950000,677,716,https://hk.centanet.com/findproperty/transaction-detail/海峯_26071000940022
深水埗區,九龍,聯邦閣,Federal Mansion,1981,2,8740,3870000,401,492,https://hk.centanet.com/findproperty/transaction-detail/聯邦閣_26071001760212
深水埗區,九龍,就安大廈,Chew Onn Building,1964,2,5346,2700000,473,539,https://hk.centanet.com/findproperty/transaction-detail/就安大廈_26071001910025
深水埗區,九龍,海華麗軒,Hing Wah Apartments,2000,2,14827,4885000,327,332,https://hk.centanet.com/findproperty/transaction-detail/海華麗軒_26070900500052
深水埗區,九龍,連方 II,Bondlane II,2025,2,16572,4374000,259,268,https://hk.centanet.com/findproperty/transaction-detail/連方-II_26070702160147
深水埗區,九龍,青薈,Giovane,2016,2,17857,4000000,224,224,https://hk.centanet.com/findproperty/transaction-detail/青薈_NMR3202606S0209
深水埗區,九龍,愛海頌,Seaside Sonata,2021,2,17374,10925000,487,772,https://hk.centanet.com/findproperty/transaction-detail/愛海頌_26070600410064
深水埗區,九龍,曉柏峰,The Paddington,2025,2,18270,5085000,191,351,https://hk.centanet.com/findproperty/transaction-detail/曉柏峰_26070601010033
深水埗區,九龍,美孚新邨 5期,Mei Foo Sun Chuen Phase 5,1973,2,11499,8240000,715,718,https://hk.centanet.com/findproperty/transaction-detail/美孚新邨-5期_M.F202606S0193
深水埗區,九龍,喜雅,Heya Green,2013,2,16015,7750000,457,510,https://hk.centanet.com/findproperty/transaction-detail/喜雅_26070200410011
深水埗區,九龍,豐盛大廈,Fung Sing Building,1980,2,8000,3248000,406,406,https://hk.centanet.com/findproperty/transaction-detail/豐盛大廈_26070200900017
深水埗區,九龍,帝景峰 帝景居,Dynasty Heights Sky Lodge,1999,2,17910,12100000,670,681,https://hk.centanet.com/findproperty/transaction-detail/帝景峰-帝景居_26063002280085
深水埗區,九龍,凱樂苑,Hoi Lok Court,2019,1,12817,5050000,394,394,https://hk.centanet.com/findproperty/transaction-detail/凱樂苑_EKF202607S0041
深水埗區,九龍,裕豐樓,Yue Fung House,1958,1,5551,3980000,717,717,https://hk.centanet.com/findproperty/transaction-detail/裕豐樓_26072300290049
深水埗區,九龍,One Madison,One Madison,2008,1,16232,4058000,250,250,https://hk.centanet.com/findproperty/transaction-detail/One-Madison_26072301080033
深水埗區,九龍,寶麗苑,Po Lai Court,1987,1,9639,4000000,415,415,https://hk.centanet.com/findproperty/transaction-detail/寶麗苑_26072301830034
深水埗區,九龍,曉盈,High One Grand,2015,1,17331,5130000,296,296,https://hk.centanet.com/findproperty/transaction-detail/曉盈_26072301840339
深水埗區,九龍,凱德苑,Hoi Tak Court,2020,1,12665,4800000,379,379,https://hk.centanet.com/findproperty/transaction-detail/凱德苑_26072200190028
深水埗區,九龍,南昌樓,Nam Cheong Building,1975,1,5708,2460000,431,431,https://hk.centanet.com/findproperty/transaction-detail/南昌樓_26072200230079
深水埗區,九龍,冠奇大廈,Koon Kay Mansion,1963,1,9032,1680000,186,186,https://hk.centanet.com/findproperty/transaction-detail/冠奇大廈_26072200600098
深水埗區,九龍,明興樓,Ming Hing Lau,1967,1,4615,3000000,650,650,https://hk.centanet.com/findproperty/transaction-detail/明興樓_26072200600109
深水埗區,九龍,恆誠大廈,Hang Shing Building,1973,1,7170,2280000,318,318,https://hk.centanet.com/findproperty/transaction-detail/恆誠大廈_26072200600119
深水埗區,九龍,新寧閣,Sunning Court,1980,1,11468,3750000,327,327,https://hk.centanet.com/findproperty/transaction-detail/新寧閣_26072200780054
深水埗區,九龍,畢架山花園 1期,Beacon Heights Phase 1,1985,1,11800,11800000,1000,1000,https://hk.centanet.com/findproperty/transaction-detail/畢架山花園-1期_26072201290010
深水埗區,九龍,維港滙 1期,Grand Victoria Phase 1,2022,1,23594,7550000,320,320,https://hk.centanet.com/findproperty/transaction-detail/維港滙-1期_26072100400081
深水埗區,九龍,大新大廈,Dah Sing Building,1979,1,9217,2120000,230,230,https://hk.centanet.com/findproperty/transaction-detail/大新大廈_26072100650018
深水埗區,九龍,秀怡閣,Scenic Court,1990,1,7685,2590000,337,337,https://hk.centanet.com/findproperty/transaction-detail/秀怡閣_26072101650074
深水埗區,九龍,寶安閣,Po On Court,1992,1,11483,3950000,344,344,https://hk.centanet.com/findproperty/transaction-detail/寶安閣_26072000300029
深水埗區,九龍,嘉寧閣,Garning Court,1984,1,11714,3280000,280,280,https://hk.centanet.com/findproperty/transaction-detail/嘉寧閣_26072001350112
深水埗區,九龍,丰滙,Trinity Towers,2014,1,14503,10500000,724,724,https://hk.centanet.com/findproperty/transaction-detail/丰滙_EKF202607S0085
深水埗區,九龍,悅雅,The Astro,2019,1,15185,3280000,216,216,https://hk.centanet.com/findproperty/transaction-detail/悅雅_EKF202607S0115
深水埗區,九龍,大南街374號,374 Tai Nan Street,1969,1,5406,3930000,727,727,https://hk.centanet.com/findproperty/transaction-detail/大南街374號_26071700140036
深水埗區,九龍,畢架山花園 3期,Beacon Heights Phase 3,1987,1,10735,13000000,1211,1211,https://hk.centanet.com/findproperty/transaction-detail/畢架山花園-3期_26071700240021
深水埗區,九龍,文裔大廈,Man Yui Building,1969,1,9933,2960000,298,298,https://hk.centanet.com/findproperty/transaction-detail/文裔大廈_26071700280661
深水埗區,九龍,傲凱,Astoria Crest,2018,1,14111,4050000,287,287,https://hk.centanet.com/findproperty/transaction-detail/傲凱_26071700770052
深水埗區,九龍,大元樓,Tai Yuen House,1963,1,5376,2000000,372,372,https://hk.centanet.com/findproperty/transaction-detail/大元樓_26071700950014
深水埗區,九龍,米蘭軒,Milan Place,2003,1,9532,2650000,278,278,https://hk.centanet.com/findproperty/transaction-detail/米蘭軒_26071701500114
深水埗區,九龍,置達大廈,Chi Tat Building,1981,1,11848,2500000,211,211,https://hk.centanet.com/findproperty/transaction-detail/置達大廈_26071702260043
深水埗區,九龍,美孚新邨 6期,Mei Foo Sun Chuen Phase 6,1976,1,9413,8500000,903,903,https://hk.centanet.com/findproperty/transaction-detail/美孚新邨-6期_26071600320286
